date,S&P/ASX 200 (Australia),CAC 40 (Francia),Colcap (Colombia),DAX (Alemania),Hang Seng (Hong Kong),Hang Seng Tech (Hong Kong),Bovespa (Brasil),Dow Jones (US),IPSA (Chile),Kospi Index (Corea),Merval (Argentina),Mexbol (Mexico),MSCI EM Small Cap,MSCI EM LatAm,Nasdaq 100 (US),Nifty 50 (India),Nikkei 225 (Japon),Russell 2000 (US),CSI 300 (China),Swiss Market (Suiza),SMLLBV (Brasil),BVL (Peru),S&P 500 (US),Stoxx Europe 600,Topix Index (Japon),FTSE 100 (UK)
2016-07-05,16.1865,13.9884,17.4102,12.1292,11.2438,,13.8363,16.8975,19.6076,10.6691,13.8107,20.7577,14.1273,15.2549,18.9426,18.2759,17.4586,25.7542,13.02,17.8129,25.5952,14.3141,17.8869,15.3322,14.3021,17.0718
2016-07-06,15.991,13.7238,17.4954,11.9323,11.1026,,13.8493,16.9721,19.4282,10.4551,13.7371,20.553,13.9868,14.9637,19.1006,18.2645,17.1811,25.9205,13.0591,17.7309,25.3556,14.2921,17.9859,15.0897,14.0892,16.7123
2016-07-07,16.0863,13.8237,17.4007,11.9792,11.2033,,13.9142,16.941,19.4196,10.5263,13.7666,20.5682,14.1088,15.1908,19.1654,18.2228,17.1894,25.9935,13.0295,17.8661,25.3148,14.2046,17.975,15.2488,14.0505,16.7935
2016-07-08,16.1087,14.0667,17.3324,12.2502,11.1272,,14.2346,17.182,19.5465,10.4712,13.7666,20.7145,14.0353,15.3982,19.4775,18.1861,17.0113,26.6106,12.959,17.9989,25.8492,14.5282,18.2571,15.4992,13.886,16.927
2016-07-09,,,,,,,,,,10.4711,,,,,,18.1862,,,,,,,,,,
2016-07-10,,,,,,,,,,10.4758,,,,,,18.1874,,,,,,,,,,
2016-07-11,16.4414,14.3475,17.5132,12.5394,11.3152,,14.5524,17.3025,19.636,10.6608,14.3029,20.8615,14.3976,15.8161,19.6004,18.4754,17.671,26.863,13.0231,18.2003,26.5596,14.6463,18.343,15.7802,14.4075,17.1894
2016-07-12,16.5276,14.5783,17.7004,12.7117,11.4997,,14.6283,17.4343,19.7891,10.6671,14.4097,21.0044,14.4098,15.822,19.6876,18.7097,18.1335,27.1857,13.3362,18.2415,26.7292,14.7132,18.4708,15.9368,14.8227,17.3101
2016-07-13,16.6327,14.594,17.8918,12.6707,11.5365,,14.7385,17.4528,19.74,10.7556,14.3773,20.9695,14.4957,15.835,19.6384,18.6905,18.3433,27.06,13.3717,18.2606,27.0997,14.5808,18.4668,15.9467,15.0332,17.275
2016-07-14,16.708,14.7688,18.0117,12.8493,11.6755,,14.9949,17.5859,20.234,10.7888,14.6885,21.071,14.5399,16.1589,19.7478,18.7469,18.5087,27.0225,13.3451,18.3451,27.7889,14.721,18.5654,16.0608,15.1543,17.2495
2016-07-15,16.7509,14.7129,18.1123,12.8663,11.7331,,14.969,17.5911,20.42,10.8358,14.6249,21.1375,14.5671,15.9508,19.7155,18.6037,18.8166,27.1202,13.3556,18.2956,27.9406,14.6752,18.5437,16.0316,15.2415,17.2624
2016-07-16,,,,,,,,,,10.8369,,,,,,18.599,,,,,,,,,,
2016-07-17,,,,,,,,,,10.8444,,,,,,18.6026,,,,,,,,,,
2016-07-18,16.8549,14.6693,18.1196,12.8034,11.8199,,14.8483,17.6235,20.5554,10.8765,13.9268,21.3864,14.5389,15.966,19.9193,18.6976,18.8167,27.2106,13.2349,18.3154,28.263,14.7033,18.5972,16.0591,15.2421,17.371
2016-07-19,16.8163,14.6085,18.0894,12.7012,11.7451,,14.8915,17.579,21.0442,10.8512,13.7029,21.4086,14.5482,16.0233,19.9021,18.7706,19.1076,27.0635,13.1825,18.2039,28.6283,14.7374,18.5791,16.0031,15.4545,17.3815
2016-07-20,16.8808,14.7503,18.0894,12.9487,11.8553,,14.8698,17.6205,20.8673,10.8411,13.3199,21.6091,14.5954,16.13,20.1673,18.8791,19.0627,27.2189,13.1383,18.4088,28.621,14.7668,18.6614,16.1655,15.4503,17.4546
2016-07-21,16.9436,14.731,17.9625,12.9571,11.912,,14.8702,17.7676,20.9947,10.8232,12.9689,21.535,14.5971,16.0052,20.0913,18.7757,19.2214,26.9854,13.241,18.3504,28.8068,14.9969,18.5966,16.1435,15.5469,17.4043
2016-07-22,16.8837,14.7524,18.023,12.9517,11.885,,14.9161,17.8602,21.1118,10.8053,13.0592,21.5828,14.6646,15.9651,20.1689,18.8409,19.0198,27.2471,13.129,18.3447,29.1937,14.9689,18.6859,16.1273,15.4108,17.449
2016-07-23,,,,,,,,,,10.8048,,,,,,18.8409,,,,,,,,,,
2016-07-24,,,,,,,,,,10.7985,,,,,,18.8366,,,,,,,,,,
2016-07-25,17.0459,14.7971,17.8508,13.0333,11.9065,,14.8789,17.7776,21.0939,10.8211,15.4597,21.2952,14.5502,15.9541,20.1694,19.0302,19.0231,27.2028,13.1611,18.3594,26.9806,14.9562,18.6309,16.1576,15.3938,17.3491
2016-07-26,17.0753,14.8252,17.7299,13.1026,11.9822,,14.8668,17.769,21.1094,10.9013,15.4993,21.1977,14.5831,15.8723,20.2036,18.9569,18.7385,27.3506,13.322,18.3835,27.1173,14.9698,18.6409,16.2091,15.183,17.4211
2016-07-27,17.0893,14.9692,17.8101,13.2035,12.0255,,14.8867,17.7296,21.0483,10.8704,15.4054,21.0661,14.6276,15.9048,20.3022,19.0,19.0118,27.4253,13.1216,18.3715,27.0336,15.1792,18.5983,16.2923,15.3684,17.5094
2016-07-28,17.0777,14.7714,17.732,13.2216,11.9638,,14.8775,17.6859,21.1282,10.774,15.336,21.0143,14.6958,15.9048,20.3681,19.1177,19.3573,27.4667,13.1607,18.1418,27.0586,15.3799,18.6201,16.1481,15.3521,17.4032
2016-07-29,17.1114,14.7495,17.5751,13.3427,11.8132,,15.0781,17.7001,21.1239,10.7253,16.3379,21.0399,14.7252,16.1328,20.3829,19.1065,19.4759,27.5142,13.0888,18.3733,27.645,15.3799,18.6845,16.2784,15.4929,17.4674
2016-07-30,,,,,,,,,,10.7243,,,,,,19.1116,,,,,,,,,,
2016-07-31,,,,,,,,,,10.7225,,,,,,19.1057,,,,,,,,,,
2016-08-01,17.1682,14.5923,14.833,13.3109,11.8775,,15.0086,17.7249,21.0912,10.7942,15.7832,21.101,14.8514,15.9537,20.4967,19.1606,19.373,27.5935,13.0059,18.4667,27.7719,15.3622,18.6936,16.2111,15.3946,17.4563
2016-08-02,17.0366,14.3202,14.7878,13.0863,11.8768,,14.8365,17.6321,20.9781,10.729,15.4242,20.9044,14.7862,15.8825,20.3097,19.1744,19.0288,27.3002,13.0494,18.2514,27.5067,15.3401,18.581,16.0131,15.1084,17.369
2016-08-03,16.8006,14.2727,14.8133,13.1706,11.6922,,15.0456,17.6728,21.0706,10.5972,16.2337,21.0417,14.7023,15.9062,20.3709,19.1145,18.6652,27.4504,13.0973,18.2105,27.7703,15.4398,18.6428,16.0077,14.7704,17.4055
2016-08-04,16.8532,14.3294,14.8423,13.2219,11.746,,15.233,17.6711,21.1941,10.5912,16.9773,21.1139,14.8156,16.3069,20.43,19.1708,18.8049,27.491,13.1216,18.3447,27.8914,15.4939,18.658,16.1042,14.812,17.6056
2016-08-05,16.9408,14.5369,14.8667,13.3821,11.9196,,15.1248,17.8554,21.2335,10.6887,16.2531,21.2176,14.9316,16.25,20.6343,19.4266,18.8082,27.883,13.1356,18.5512,27.2558,15.4501,18.8194,16.2526,14.7809,17.7188
2016-08-06,,,,,,,,,,10.689,,,,,,19.4266,,,,,,,,,,
2016-08-07,,,,,,,,,,10.6873,,,,,,19.4244,,,,,,,,,,
2016-08-08,17.1426,14.5159,14.8796,13.5103,12.1116,,15.2906,17.8353,21.4973,10.7601,16.7938,21.2944,14.966,16.3897,20.6162,19.4599,19.2831,27.9552,13.2592,18.4538,26.433,15.3799,18.8096,16.2572,15.1026,17.7192
2016-08-09,17.2328,14.6919,15.0039,13.8019,12.1016,,15.3432,17.8439,21.5484,10.8236,17.0115,21.3839,15.019,16.512,20.6711,19.4021,19.4246,28.0983,13.3543,18.5943,26.6967,15.2694,18.8877,16.4171,15.2579,17.8509
2016-08-10,17.2574,14.6517,14.9524,13.7303,12.114,,15.1292,17.7973,21.4932,10.8158,16.8908,21.472,15.0953,16.378,20.613,19.1744,19.4291,27.8643,13.2772,18.5913,26.4903,15.517,18.8355,16.4075,15.2396,17.9014
2016-08-11,17.208,14.8144,15.0127,13.8347,12.1498,,15.6633,17.9111,21.7009,10.8549,17.0509,21.7259,15.1374,16.7067,20.6801,19.1982,19.4287,28.0174,13.2441,18.8144,27.0589,15.6041,18.9191,16.5392,15.2397,18.0182
2016-08-12,17.2869,14.8016,14.9564,13.807,12.2701,,15.584,17.8697,16.9806,10.8172,16.5946,21.7202,15.1281,16.6148,20.6816,19.3093,19.6368,28.031,13.4944,18.7434,27.2366,15.488,18.9044,16.5075,15.3608,18.0102
2016-08-13,,,,,,,,,,10.816,,,,,,19.3346,,,,,,,,,,
2016-08-14,,,,,,,,,,10.8134,,,,,,19.3392,,,,,,,,,,
2016-08-15,17.3119,14.7989,14.7829,13.8622,12.3689,,15.823,17.9257,16.9904,10.8223,16.8972,21.8709,15.2176,16.6835,20.7607,19.3485,19.6071,28.2526,13.8959,18.7698,27.7317,15.4876,18.9567,16.5391,15.2891,18.0496
2016-08-16,16.8914,14.6839,14.9334,13.8188,12.3573,,15.7689,17.8437,17.0448,10.8002,17.1048,21.7741,15.2739,16.5682,20.6299,19.3309,19.3047,27.9996,13.8278,18.6285,26.4533,15.4272,18.8546,16.4222,15.0897,17.9261
2016-08-17,16.9966,14.5459,15.0099,13.6386,12.2985,,15.8784,17.8694,16.7839,10.7792,17.3128,21.7363,15.111,16.5442,20.6852,19.232,19.5906,27.9269,13.8187,18.4831,26.4328,15.4113,18.9017,16.276,15.268,17.8374
2016-08-18,16.937,14.6079,14.9853,13.7295,12.3851,,15.7861,17.8851,16.848,10.8437,17.4768,21.8207,15.2222,16.5192,20.6866,19.3244,19.2917,28.1161,13.7282,18.614,26.4369,15.552,18.9395,16.4062,15.0294,17.9289
2016-08-19,16.988,14.4819,14.9999,13.6646,12.3474,,15.7747,17.8423,16.8479,10.8348,17.7072,21.7227,15.1225,16.4069,20.6512,19.2943,19.3653,28.1406,13.7341,18.4552,26.6268,15.6301,18.9029,16.2784,15.1044,17.9132
2016-08-20,,,,,,,,,,10.8349,,,,,,19.2943,,,,,,,,,,
2016-08-21,,,,,,,,,,10.8346,,,,,,19.2943,,,,,,,,,,
2016-08-22,16.9639,14.4463,14.9445,13.611,12.378,,15.4535,17.8186,16.6986,10.7608,17.4803,21.7763,15.0859,16.2701,20.6595,19.185,19.4284,28.1514,13.6346,18.5674,28.957,15.4744,18.893,16.2997,15.193,17.8627
2016-08-23,17.0961,14.5498,15.0531,13.7113,12.3844,,15.5131,17.8436,16.7271,10.8034,17.822,21.4662,15.1531,16.2581,20.7093,19.2009,19.3048,28.3834,13.6804,18.6664,29.2865,15.4652,18.927,16.4409,15.1303,17.9665
2016-08-24,17.1382,14.5905,15.2123,13.7813,12.2725,,15.1697,17.7799,16.671,10.7731,17.7797,21.5018,15.0452,15.8534,20.5656,19.2583,19.4318,28.0619,13.6373,18.6303,29.3248,15.1825,18.8299,16.5033,15.246,17.9295
2016-08-25,17.1475,14.4975,15.1857,13.6601,12.2596,,15.1729,17.7475,16.6473,10.7691,17.8695,21.5061,15.1415,16.0158,20.5359,19.1444,19.4053,28.1215,13.5374,18.4833,28.2169,15.1458,18.8128,16.3611,15.4171,17.8762
2016-08-26,17.0654,14.6116,15.2166,13.7314,12.3182,,15.0939,17.6951,16.6323,10.7324,17.4503,21.342,15.206,16.0964,20.5705,19.1442,19.2354,28.0235,13.5266,18.512,27.4669,15.0844,18.7828,16.4331,15.225,17.9238
2016-08-27,,,,,,,,,,10.7324,,,,,,19.064,,,,,,,,,,
2016-08-28,,,,,,,,,,10.7335,,,,,,19.064,,,,,,,,,,
2016-08-29,16.9261,14.547,15.2094,13.6752,12.2641,,15.3393,17.7986,16.6634,10.713,17.7302,21.4845,15.0734,15.9004,20.601,19.2069,19.7717,28.1909,13.5096,18.541,28.2187,15.3503,18.8733,16.4048,15.5346,17.9237
2016-08-30,16.965,14.6499,15.2588,13.8229,12.3639,,15.3092,17.7509,16.5933,10.7533,17.5487,21.497,15.2726,15.9348,20.5355,19.5258,19.7864,28.2276,13.5606,18.6304,27.6909,15.3503,18.8305,16.465,15.5478,17.8359
2016-08-31,16.827,14.5847,15.3369,13.7579,12.3532,,15.1203,17.6999,16.492,10.7267,17.6406,21.4477,15.2615,15.8844,20.5118,19.6061,20.0081,28.1109,13.6481,18.5307,27.6138,15.0617,18.7904,16.4059,15.7636,17.7414
2016-09-01,16.7727,14.5997,15.3665,13.6797,12.441,,15.217,17.718,16.4623,10.7117,17.5438,21.3236,15.2582,15.8884,20.6602,19.5263,20.0617,28.2722,13.5025,18.4142,27.7036,15.2259,18.8123,16.411,15.8613,17.6759
2016-09-02,16.641,14.9399,15.5019,13.8762,12.4991,,15.5859,17.7921,16.5509,10.7398,17.8666,21.425,15.4657,16.284,20.7232,19.4755,20.0496,28.4889,13.5538,18.7547,28.4442,15.4652,18.8955,16.7147,15.9022,18.0772
2016-09-03,,,,,,,,,,10.7398,,,,,,19.4755,,,,,,,,,,
2016-09-04,,,,,,,,,,10.7443,,,,,,19.4755,,,,,,,,,,
2016-09-05,16.8059,14.9398,15.602,13.8985,12.5515,,15.4349,17.795,16.4453,10.8685,17.9627,21.5591,15.5739,16.2761,20.7275,19.4757,20.1729,28.488,13.5842,18.7818,25.4673,15.553,18.8972,16.665,15.9375,17.9034
2016-09-06,16.7668,14.92,15.6418,13.883,12.6241,,15.5134,17.8394,16.5171,10.924,18.3822,21.5167,15.7024,16.4694,20.8576,19.6863,20.211,28.583,13.6647,18.8363,25.7536,15.6918,18.997,16.6069,16.0342,17.8235
2016-09-07,16.8008,15.0222,15.8635,13.9779,12.5973,,15.4627,17.828,16.4346,10.9176,18.4269,21.4071,15.8425,16.5669,20.8647,19.52,20.1358,28.7874,13.661,18.8853,25.913,15.7471,18.9551,16.6591,15.9962,17.8665
2016-09-08,16.6811,14.9652,15.8408,13.8823,12.6855,,15.492,17.7826,16.3778,10.9287,18.4074,21.4227,15.7415,16.5028,20.7533,19.6018,20.0745,28.7323,13.6619,18.8936,24.6375,15.6228,18.9819,16.6174,15.9569,17.8743
2016-09-09,16.4047,14.7832,15.5583,13.7527,12.7825,,14.9247,17.4036,16.3138,10.7922,18.1302,20.9884,15.4568,15.6634,20.2346,19.4532,20.0871,27.7432,13.5731,18.751,23.9465,15.3462,18.5188,16.4233,15.9337,17.6027
2016-09-10,,,,,,,,,,10.7922,,,,,,19.4532,,,,,,,,,,
2016-09-11,,,,,,,,,,10.7907,,,,,,19.4534,,,,,,,,,,
2016-09-12,16.0295,14.6217,15.4172,13.484,12.3562,,15.0781,17.6318,16.2067,10.5415,18.3748,21.0431,15.1471,15.7403,20.59,19.1447,19.7387,28.0872,13.3489,18.6588,23.9272,15.3146,18.7921,16.2619,15.6848,17.4138
2016-09-13,15.9804,14.4437,15.0875,13.4758,12.313,,14.6199,17.3842,16.1803,10.616,17.8301,20.776,15.1506,15.4902,20.4116,19.1254,19.8089,27.587,13.339,18.5113,23.4051,15.0723,18.5182,16.0964,15.6878,17.2866
2016-09-14,16.0277,14.3961,15.1379,13.4664,12.2573,,14.6815,17.3531,16.1678,10.6164,17.7799,20.5995,15.1494,15.2592,20.5126,19.2022,19.6721,27.6396,13.2473,18.5828,23.4462,15.0616,18.5035,16.0949,15.6102,17.261
2016-09-15,16.0106,14.4051,15.1383,13.5339,12.3582,,14.8967,17.4959,16.1623,10.6217,18.1518,20.6714,15.2471,15.5421,20.833,19.2474,19.2538,27.9938,13.2483,18.613,23.6435,15.0861,18.6986,16.1919,15.4027,17.4516
2016-09-16,16.1827,14.237,14.9008,13.3377,12.3556,,14.6703,17.4008,16.0967,10.6216,18.0505,20.6715,15.2476,15.3442,20.8092,19.3814,19.3846,27.9626,13.248,18.3806,23.4849,14.8887,18.6238,16.0557,15.5234,17.3655
2016-09-17,,,,,,,,,,10.6217,,,,,,19.3814,,,,,,,,,,
2016-09-18,,,,,,,,,,10.6227,,,,,,19.3813,,,,,,,,,,
2016-09-19,16.1797,14.4407,14.8784,13.4554,12.4718,,14.606,17.397,16.1972,10.7116,17.6374,20.5959,15.4019,15.3875,20.6505,19.4428,19.3846,28.159,13.348,18.3574,24.0934,14.7307,18.5758,16.2331,15.5234,17.6565
2016-09-20,16.2129,14.4135,14.697,13.449,12.4809,,14.7071,17.4058,16.2906,10.7552,17.5023,20.7825,15.4016,15.6139,20.6915,19.352,20.1369,28.0671,13.3162,18.4608,24.3638,14.8045,18.5867,16.2161,15.6432,17.6874
2016-09-21,15.9517,14.4892,14.6852,13.5263,12.5913,,14.9055,17.5558,16.2311,10.8015,17.9585,21.0382,15.5116,15.6475,20.8967,19.3513,20.5184,28.4692,13.3624,18.4446,24.3999,14.9652,18.798,16.3005,16.0737,17.6741
2016-09-22,16.0834,14.8224,14.8405,13.835,12.638,,15.1708,17.6506,16.4026,10.8816,18.8165,21.352,15.7193,16.1708,21.0489,19.5398,20.5184,28.968,13.4697,18.7281,24.6356,14.9017,18.9016,16.5619,16.0737,17.8717
2016-09-23,16.2495,14.7506,14.776,13.823,12.5995,,15.0876,17.5249,16.3862,10.8949,18.4995,21.2888,15.6499,15.9663,20.9051,19.4871,20.4398,28.7578,13.4064,18.6376,24.2882,14.7433,18.7993,16.4634,16.0216,17.8494
2016-09-24,,,,,,,,,,10.8946,,,,,,19.4871,,,,,,,,,,
2016-09-25,,,,,,,,,,10.8961,,,,,,19.4871,,,,,,,,,,
2016-09-26,16.251,14.4739,14.7197,13.4516,12.399,,14.7791,17.3647,16.4054,10.8597,17.5501,21.0129,15.4439,15.6188,20.7275,19.275,20.1811,28.4918,13.184,18.4027,23.4684,14.5771,18.6401,16.2118,15.861,17.6141
2016-09-27,16.1109,14.4379,14.5641,13.4094,12.5358,,14.8452,17.4654,16.2332,10.9407,17.5204,21.147,15.5625,15.7427,20.9472,19.2362,20.3577,28.6275,13.2643,18.4121,23.6126,14.4349,18.7633,16.211,16.0187,17.5563
2016-09-28,16.1315,14.5485,14.8223,13.518,12.5679,,15.1255,17.5887,16.3122,10.8916,18.1151,21.3002,15.5815,15.979,20.986,19.315,20.0926,28.8352,13.2261,18.5118,24.0318,14.615,18.8709,16.3214,15.7858,17.6549
2016-09-29,16.3019,14.5508,14.7506,13.4679,12.623,,14.9426,17.398,16.3147,10.9868,18.8676,21.1468,15.5619,15.9236,20.8218,19.0049,20.3715,28.4321,13.2788,18.4269,23.7151,14.8359,18.6892,16.3251,15.9398,17.8234
2016-09-30,16.191,14.5631,14.6827,13.6142,12.388,,14.976,17.5471,16.197,10.8855,18.8116,20.997,15.4618,15.7577,20.9823,19.0557,20.065,28.7672,13.3154,18.3281,23.6693,14.8728,18.8404,16.3417,15.6605,17.7663
2016-10-01,,,,,,,,,,10.8852,,,,,,19.0584,,,,,,,,,,
2016-10-02,,,,,,,,,,10.8869,,,,,,19.0647,,,,,,,,,,
2016-10-03,16.3138,14.5821,14.5657,13.6344,12.543,,15.2831,17.5039,16.3348,10.8868,18.5046,21.2243,15.5451,16.049,20.9224,19.346,20.3307,28.7278,13.3143,18.379,24.0955,14.793,18.776,16.3669,15.7685,17.9608
2016-10-04,16.3255,14.7483,14.6033,13.7745,12.5983,,15.1994,17.4171,16.4515,10.945,18.5944,21.495,15.6429,16.0865,20.9009,19.447,20.4979,28.5781,13.3144,18.4827,24.0342,14.5836,18.6832,16.5099,15.877,18.1451
2016-10-05,16.2383,14.6917,14.6859,13.7222,12.6506,,15.3423,17.521,16.5281,10.952,19.0047,21.5832,15.5933,16.0462,20.9776,19.4295,20.6009,28.7852,13.3291,18.4174,24.3949,14.5864,18.7554,16.4251,15.9655,18.0365
2016-10-06,16.3186,14.6496,14.7037,13.7016,12.7595,,15.3297,17.5194,16.4944,11.0153,19.2099,21.5489,15.6234,16.1556,20.9652,19.3076,20.6984,28.8105,13.3281,18.3384,24.2066,14.4878,18.7619,16.3534,16.0395,17.9024
2016-10-07,16.2713,14.5554,14.7536,13.584,12.7076,,15.4437,17.4919,16.483,10.9123,19.1656,21.4226,15.5785,16.2193,20.9306,19.3167,20.6406,28.5908,13.3241,18.2761,28.1607,14.5576,18.7002,16.2188,16.001,17.8926
2016-10-08,,,,,,,,,,10.9131,,,,,,19.3167,,,,,,,,,,
2016-10-09,,,,,,,,,,10.9193,,,,,,19.313,,,,,,,,,,
2016-10-10,16.2873,14.7134,14.9217,13.7511,12.7086,,15.6204,17.5895,16.4783,10.9102,19.2901,21.7509,15.6245,16.4514,21.0409,19.3466,20.6405,28.9005,13.491,18.3424,27.9885,14.5117,18.8151,16.3406,16.0009,18.0038
2016-10-11,16.2961,14.6223,15.002,13.6615,12.5392,,15.4566,17.3929,16.5966,10.7731,19.3424,21.6393,15.5026,16.2757,20.7522,19.3406,19.9859,28.3962,13.5075,18.2401,27.8751,14.3848,18.5887,16.2713,16.0127,17.7988
2016-10-12,16.2816,14.551,14.9534,13.5984,12.4697,,15.4578,17.4071,16.6479,10.8752,19.3048,21.5877,15.4368,16.333,20.7762,19.3523,19.7645,28.4003,13.4728,18.0831,27.8838,14.4526,18.6069,16.1979,15.8491,17.6922
2016-10-13,16.1774,14.3982,14.9609,13.4558,12.2688,,15.4289,17.3557,16.6967,10.8084,19.2276,21.5102,15.3107,16.1641,20.704,19.1144,19.5294,28.1753,13.4812,17.9466,27.9426,14.4594,18.5445,16.0667,15.8376,17.5854
2016-10-14,16.1858,14.6044,14.8518,13.6525,12.3832,,15.6795,17.3714,16.7482,10.8675,19.7737,21.4531,15.4433,16.442,20.7175,19.5328,19.6286,28.1139,13.495,18.121,28.1212,14.5327,18.5401,16.2608,15.8959,17.6747
2016-10-15,,,,,,,,,,10.8676,,,,,,19.5542,,,,,,,,,,
2016-10-16,,,,,,,,,,10.8687,,,,,,19.553,,,,,,,,,,
2016-10-17,16.0497,14.5421,14.8533,13.5552,12.2834,,15.9546,17.3131,16.8344,10.9169,20.209,21.6264,15.4026,16.5121,20.6597,19.3203,19.5438,28.0697,13.3751,17.9349,28.2638,14.5165,18.4771,16.1521,15.9645,17.4991
2016-10-18,16.1219,14.7316,14.9901,13.7369,12.4683,,16.2239,17.2813,17.0498,11.0068,20.8413,21.836,15.6022,16.8561,20.844,19.602,19.6142,28.1684,13.5567,18.1015,28.8547,14.7165,18.5875,16.3887,15.9946,17.6344
2016-10-19,16.2193,14.7605,15.0533,13.7563,12.4172,,16.1718,17.2745,17.2588,11.0105,21.2316,22.0223,15.6864,16.9334,20.7951,19.5859,19.6732,28.2482,13.5346,18.1247,29.2096,14.8557,18.6233,16.4325,16.0028,17.6804
2016-10-20,16.213,14.8068,15.9081,13.7992,12.4577,,16.4922,17.2476,16.2298,10.9958,21.2671,22.0235,15.6913,16.9215,20.8237,19.6006,19.9366,28.174,13.5488,18.0258,29.408,14.8847,18.6075,16.434,16.1573,17.6784
2016-10-21,16.1029,14.7773,15.9219,13.817,12.4644,,16.335,17.223,16.3045,10.9531,21.29,22.089,15.6366,17.032,20.9162,19.6372,19.8934,28.1782,13.5912,17.9197,30.1271,14.7923,18.5995,16.4117,16.0959,17.6229
2016-10-22,,,,,,,,,,10.955,,,,,,19.6372,,,,,,,,,,
2016-10-23,,,,,,,,,,10.9489,,,,,,19.6401,,,,,,,,,,
2016-10-24,16.0532,14.8458,15.8802,13.8846,12.5683,,16.2796,17.2604,16.3803,11.0415,22.0583,22.0816,15.7156,17.0266,21.1573,19.6527,19.9663,28.4664,13.7549,17.7989,29.9576,14.7444,18.6806,16.3912,16.1491,17.4639
2016-10-25,16.1528,14.8032,15.8298,13.8875,12.5505,,16.2005,17.2182,16.4993,10.9841,21.9285,21.9503,15.6759,16.9046,21.08,19.5704,20.1128,28.2134,13.8374,17.6495,28.8622,14.8614,18.6044,16.3353,16.2629,17.5279
2016-10-26,15.9113,14.7765,15.8627,13.8087,12.4126,,16.1977,17.2139,16.4078,10.858,21.6619,21.8602,15.6282,16.9042,20.9352,19.4099,20.1655,27.9784,13.7833,17.5739,28.7261,14.8892,18.5535,16.2737,16.3275,17.3965
2016-10-27,15.7371,14.7965,15.542,13.8045,12.3246,,16.2258,17.1643,16.6477,10.9329,21.6802,21.9216,15.593,16.702,20.7919,19.4161,20.1272,27.7217,13.7417,17.6487,28.7669,14.8051,18.4874,16.2785,16.2996,17.4322
2016-10-28,15.7285,14.8196,15.568,13.7286,12.2237,,16.1113,17.1323,16.5868,10.9799,20.7256,21.9495,15.5236,16.7518,20.6634,19.4463,20.1326,27.7013,13.7235,17.6349,28.8258,14.7246,18.4192,16.2333,16.3472,17.418
2016-10-29,,,,,,,,,,10.9799,,,,,,19.444,,,,,,,,,,
2016-10-30,,,,,,,,,,10.9786,,,,,,19.4118,,,,,,,,,,
2016-10-31,15.8758,14.663,15.6214,13.6614,12.1966,,16.2476,17.1062,16.594,10.9362,20.4192,22.003,15.5558,16.9055,20.6362,19.4142,19.9329,28.1056,13.6703,17.4068,29.1362,14.8205,18.4182,16.1352,16.2464,17.3016
2016-11-01,15.8023,14.5636,15.7324,13.4871,12.2966,,15.9558,17.0157,16.5875,10.9085,20.686,21.6751,15.5054,16.4679,20.5079,19.4037,19.8755,27.8006,13.7626,17.3903,28.4434,14.8205,18.2979,15.9665,16.2147,17.201
2016-11-02,15.6285,14.3865,15.6775,13.2584,12.097,,15.9428,16.9435,16.532,10.785,20.1741,21.6664,15.2425,16.3444,20.3477,19.1336,19.5295,27.2791,13.6457,17.2655,28.3389,14.7083,18.1856,15.7973,15.8988,16.9953
2016-11-03,15.6342,14.3448,15.5385,13.1421,12.0407,,15.4534,16.9139,16.456,10.8164,21.8567,21.2331,15.2251,16.1174,20.1339,19.0689,19.5351,27.2298,13.7837,17.2154,27.7287,14.7201,18.1072,15.8036,15.9007,16.9689
2016-11-04,15.4998,14.2484,15.4157,13.0435,12.0183,,15.4106,16.8766,16.0737,10.8121,21.9799,21.2604,15.0986,16.0862,20.0434,18.9343,19.2228,27.5331,13.7395,17.1692,27.5267,14.667,18.0768,15.6661,15.6316,16.7316
2016-11-05,,,,,,,,,,10.8128,,,,,,18.9341,,,,,,,,,,
2016-11-06,,,,,,,,,,10.8144,,,,,,18.9319,,,,,,,,,,
2016-11-07,15.7455,14.4906,15.4584,13.2426,12.1864,,16.0623,17.231,16.2461,10.8895,22.7137,21.8499,15.3499,16.8902,20.5321,19.0534,20.5411,28.2216,13.7591,17.417,28.2686,14.9365,18.476,15.8577,16.0758,17.0538
2016-11-08,15.7623,14.5085,15.5667,13.2809,12.2389,,16.0731,17.2936,16.475,10.9149,24.2201,22.0351,15.4343,16.8821,20.6713,19.136,20.4629,28.3917,13.8199,17.4244,28.5996,14.8337,18.554,15.9305,16.023,17.2525
2016-11-09,15.4493,14.7124,15.5508,13.4843,11.9854,,15.762,17.5354,16.4459,10.6863,24.2617,21.4734,15.158,16.3185,20.764,18.8679,19.4553,29.4463,13.7662,17.7199,28.0097,14.9544,18.7615,16.1353,15.3036,17.4162
2016-11-10,15.9608,14.6668,15.1603,13.5387,12.19,,15.2618,17.7531,16.0839,10.9118,25.1944,20.4333,15.2458,15.5212,20.417,18.9783,20.7738,29.9383,13.92,17.6555,26.7485,15.2767,18.791,16.0479,16.1875,17.2298
