date,S&P/ASX 200,CAC 40,Colcap,DAX,Hang Seng,Ibovespa,Dow Jones,IPSA,Merval,Mexbol,Nasdaq 100,Nikkei 225,Russell 2000,Swiss Market,SMLLBV,Bvl,S&P 500,FTSE 100
2021-09-09,16.8743,15.9698,10.5177,14.7101,12.7988,8.0046,18.7191,11.294,13.0757,14.5182,29.7217,17.5103,33.6741,19.6492,20.8774,9.7698,22.1602,12.3731
2021-09-10,17.0459,15.9094,10.4924,14.6967,13.0552,7.9697,18.5742,11.4616,12.9157,14.5653,29.4913,17.7244,33.3429,19.5503,20.8662,9.8767,21.9944,12.3801
2021-09-13,17.0963,15.9265,10.4747,14.7969,12.8668,8.1438,18.7148,11.5114,13.8227,14.5019,29.5382,17.7735,33.5272,19.5261,21.5339,10.0883,22.0641,12.4442
2021-09-14,17.1106,15.8284,10.4526,14.7917,12.7067,8.147,18.5623,11.5824,13.5942,14.5633,29.4983,17.8818,33.0515,19.6033,21.5595,10.0175,22.0594,12.388
2021-09-15,17.0707,15.6428,10.5517,14.7004,12.4624,7.9621,18.6841,11.697,13.4416,14.6735,29.7074,17.8003,33.3841,19.3763,21.2907,10.0717,22.2426,12.3545
2021-09-16,17.1693,15.697,10.5652,14.7127,12.3244,7.8422,18.6559,11.7079,12.93,14.7509,29.7683,17.6713,33.3265,19.4147,21.1224,9.805,22.2198,12.3463
2021-09-17,17.0345,15.5512,10.5458,14.5598,12.4565,7.7077,18.5726,11.4473,13.4049,14.506,29.4176,17.718,33.3701,19.2616,20.8585,9.848,22.0203,12.2102
2021-09-20,16.7626,15.4236,10.4153,15.2183,12.0506,7.545,18.2469,10.996,12.346,14.1863,28.849,17.7178,33.8456,18.8327,20.2058,9.5793,21.6219,12.0114
2021-09-21,16.8286,15.4758,10.3701,15.4431,12.1127,7.669,18.2206,11.0364,12.3989,14.2815,28.892,17.3288,33.882,18.909,20.713,9.668,21.614,12.1396
2021-09-22,16.8351,15.6648,10.3056,15.5984,12.1126,7.8134,18.4037,11.223,12.9943,14.4813,29.1767,17.217,34.4842,18.9983,21.529,9.7896,21.8225,12.3017
2021-09-23,17.044,15.8198,10.2543,15.7517,12.2479,7.82,18.7106,11.266,12.9666,14.5164,29.4429,17.2169,35.1243,19.1617,21.8002,9.8782,22.0884,12.3055
2021-09-24,16.9766,15.6626,10.2327,15.6457,12.0865,7.7133,18.7421,11.1695,12.8318,14.4187,29.4673,17.5809,34.9909,18.9513,21.7584,9.9232,22.1322,12.2383
2021-09-27,17.0871,15.6833,10.5408,15.7035,12.1049,7.7243,18.7758,11.0398,13.2049,14.5766,29.1393,17.5838,35.519,18.7482,21.1087,10.0944,22.0411,12.2727
2021-09-28,16.7941,15.3437,10.4707,15.3709,12.2566,7.5074,18.4671,10.9225,13.9198,14.3371,28.3363,17.5474,34.6622,18.3898,20.3263,10.069,21.5979,12.1505
2021-09-29,16.6315,15.4092,10.5457,15.4863,12.3432,7.5984,18.5136,10.1508,14.1174,14.3751,28.3093,17.1729,34.5817,18.5672,20.6323,10.0324,21.6363,12.2419
2021-09-30,16.933,15.3191,10.561,15.3678,12.2991,7.5997,18.2103,10.2286,14.2608,14.4807,28.1863,17.1132,34.2675,18.6039,20.6555,9.9004,21.3703,12.1886
2021-10-01,16.6921,15.3205,10.6253,15.2644,12.3005,7.7297,18.4655,10.1367,14.2887,14.3886,28.3826,16.8507,34.8767,18.5142,21.1792,9.9625,21.6154,12.11
2021-10-04,16.9025,15.23,10.8301,15.1586,12.028,7.4807,18.3133,10.1562,14.2839,14.2982,27.7573,16.6502,34.3609,18.6007,20.4238,9.866,21.3332,12.0826
2021-10-05,16.8375,15.4644,10.8444,15.3219,12.0519,7.4927,18.4799,10.1055,14.3806,14.3517,28.1763,16.2875,34.5938,18.5801,20.1875,9.9673,21.5657,12.1936
2021-10-06,16.7491,15.2535,10.8284,15.081,11.9761,7.5537,18.5327,9.766,14.2486,14.3157,28.3596,16.1149,34.389,18.6919,20.1445,9.9617,21.6489,12.0428
2021-10-07,16.8703,15.5079,10.9196,15.3762,12.3404,7.5385,18.6974,9.7562,14.3237,14.3527,28.6099,16.1968,34.9303,19.0126,19.9973,10.5651,21.8183,12.2129
2021-10-08,17.0973,15.3605,10.9829,15.323,12.4064,7.6631,18.6883,9.786,14.3237,14.5177,28.4645,16.4085,34.5093,18.9954,20.5384,10.5682,21.7787,12.2502
2021-10-11,17.0425,15.4425,11.0518,15.326,12.6544,7.6485,18.5542,9.9261,14.3237,14.6635,28.2639,16.6799,34.0756,19.0449,20.1946,10.6862,21.6347,12.3364
2021-10-12,16.9874,15.3131,10.8383,15.2763,12.4702,7.6342,18.5129,9.7889,14.3919,14.641,28.1681,16.5333,34.339,19.0923,20.2341,10.829,21.5822,12.3136
2021-10-13,16.9757,15.4195,10.8913,15.3433,12.4551,7.7054,18.4929,9.4124,14.4522,14.6268,28.3874,16.4967,34.4946,19.2433,20.7501,10.8471,21.6286,12.368
2021-10-14,17.0686,15.5952,11.0832,15.5535,12.4583,7.6882,18.7602,9.4184,14.712,14.6829,28.9184,16.7527,35.2308,19.3832,20.5355,10.8976,21.9546,12.4955
2021-10-15,17.2812,15.6265,11.1623,15.6854,12.6466,7.7977,18.8734,9.1865,15.0552,14.8909,29.1033,17.087,35.0929,19.4839,20.7293,11.3623,22.0851,12.577
2021-10-18,17.3998,15.5024,11.1623,15.5697,12.6897,7.8268,18.6334,9.4023,15.367,14.7456,29.4075,17.0401,35.0195,19.5045,20.8186,11.5718,22.1246,12.536
2021-10-19,17.4168,15.4952,11.1542,15.6139,12.857,7.5518,18.68,9.3475,15.6266,14.6558,29.6139,17.1881,35.0436,19.4219,20.0061,11.559,22.2747,12.5905
2021-10-20,17.51,15.586,11.1141,15.6351,13.039,7.5568,18.7287,9.3568,16.3242,14.5356,29.6024,17.2203,35.2465,19.5247,19.9754,11.5678,22.3545,12.6273
2021-10-21,17.5038,15.4923,11.0817,15.5412,12.9808,7.5712,18.7094,9.2793,16.2569,14.4769,29.7542,16.8903,35.2083,19.5769,23.2544,11.5902,22.3847,12.5537
2021-10-22,17.4856,15.6118,10.9939,15.5213,13.0379,7.4626,18.724,9.3388,16.4029,14.3886,29.4894,16.9491,35.0727,19.6411,22.7196,11.6335,22.3435,12.553
2021-10-25,17.6704,15.5642,11.0396,15.5863,12.9728,7.6239,18.7359,9.641,20.4767,14.4174,29.8174,16.8303,35.3671,19.7014,23.3259,11.9517,22.4478,12.5599
2021-10-26,17.691,15.6752,11.0437,15.7361,12.9133,7.4762,18.7212,9.7335,20.4001,14.5625,29.8448,17.0952,35.0767,19.642,21.8869,11.7668,22.4581,12.6509
2021-10-27,18.0615,15.6389,10.9349,15.6723,12.736,7.4502,18.5714,9.6338,24.5277,14.385,29.9525,17.1025,34.2836,19.5015,21.3942,11.7024,22.331,12.6573
2021-10-28,18.3002,15.7228,10.959,15.5525,12.6977,7.3904,18.6655,9.3277,24.0324,14.3189,30.3326,16.9473,34.8377,19.6673,20.9162,11.3603,22.5363,12.6538
2021-10-29,18.0191,15.6727,10.8843,15.552,12.5986,7.2871,18.6959,9.2768,23.2083,14.2489,30.565,17.0013,34.7862,19.5628,20.4275,11.2114,22.5968,12.6193
2021-11-01,18.213,15.7461,10.8827,15.6499,12.4732,7.4397,18.7345,9.277,25.0747,14.4176,30.6445,17.3776,35.6899,19.753,21.1417,11.2068,22.6127,12.6753
2021-11-02,18.0353,15.8189,10.5447,15.7594,12.4342,7.4371,18.7837,9.527,25.5424,14.4197,30.7531,17.2967,35.5325,19.8842,21.2287,11.177,22.6712,12.6173
2021-11-03,18.205,15.86,10.7708,15.7435,12.4027,7.4377,18.8288,9.7583,26.3297,14.4838,31.0552,17.3013,35.6195,20.0492,21.8848,11.0611,22.8043,12.5805
2021-11-04,18.2466,15.8929,10.6391,15.7799,12.5079,7.223,18.7833,10.056,27.682,14.4884,31.5418,17.4111,35.2063,20.0334,21.6044,10.8887,22.8864,12.596
2021-11-05,18.322,15.9797,10.6027,15.7506,12.3308,7.3091,18.8931,9.8552,31.4616,14.5225,31.5995,17.3414,35.5268,19.5997,22.1622,10.9368,22.9688,12.6188
2021-11-08,18.4882,15.9879,10.508,15.7149,12.2542,7.2942,18.9289,9.844,21.2853,14.747,31.5519,18.6549,35.5948,19.6379,22.0182,11.2278,22.9841,12.7066
2021-11-09,18.4503,16.0003,10.5703,15.6927,12.2678,7.3723,18.8726,10.0737,20.8524,14.6592,31.3521,18.4635,35.3251,19.4681,23.248,11.4021,22.9076,12.6638
2021-11-10,18.3735,16.0032,10.4237,15.6318,12.3595,7.3387,18.7785,10.1026,21.0549,14.5557,30.9025,18.3579,34.751,19.4915,23.6834,11.354,22.7268,12.7626
2021-11-11,18.2271,15.9687,10.3983,15.6294,12.4889,7.4473,18.7269,10.1169,21.2924,14.4843,30.9904,18.4303,35.0304,19.5149,25.4557,11.5943,22.7424,12.7726
2021-11-12,18.3784,16.0749,10.3274,15.6182,12.5252,7.3692,18.8186,10.0546,21.0018,14.3978,31.3375,18.6152,35.1144,19.5507,25.4,11.7062,22.9138,12.6938
2021-11-15,18.4063,16.1156,10.3274,15.6619,12.5507,7.3765,18.8117,9.8403,21.6987,14.3509,31.3223,18.6977,35.014,19.4383,25.2407,11.6731,22.9117,12.6876
2021-11-16,17.7554,16.1218,10.1328,15.7213,12.718,7.2189,18.7813,9.6637,20.441,14.2946,31.5581,18.7122,35.1324,19.2882,24.7876,11.5565,22.9811,12.5562
2021-11-17,17.6398,16.051,10.109,15.7102,12.6829,7.1124,18.6744,9.6305,19.944,14.2572,31.6205,18.6286,34.5702,19.3582,24.2421,11.2975,22.9262,12.509
2021-11-18,17.6569,16.0224,10.1599,15.6815,12.5994,7.1341,18.6374,9.6542,20.5573,14.1582,31.9639,18.5709,34.2391,19.3035,24.3561,11.3071,22.997,12.4557
2021-11-19,17.6922,15.9307,9.7973,15.6215,12.4747,7.1685,18.4885,9.8109,15.532,14.1594,32.1368,18.657,33.885,19.2733,24.635,11.3186,22.9618,12.3856
2021-11-22,17.585,15.8944,9.8502,15.5502,12.4304,7.0961,18.4936,10.8035,18.9505,14.0008,31.7569,18.6791,33.7115,19.1965,24.0808,11.3521,22.8822,12.4302
2021-11-23,17.6893,15.7765,9.8923,15.3708,12.2847,7.2001,18.5919,10.6111,18.6452,14.1342,31.6211,18.6792,33.6839,18.9521,24.0499,11.4527,22.9205,12.4548
2021-11-24,17.6786,15.7657,9.9987,15.2947,12.2994,7.2594,18.5905,10.4234,18.6347,14.0578,31.7401,18.3774,33.6834,18.9538,24.0004,11.5798,22.9765,12.4825
2021-11-25,17.7191,15.8353,10.0653,15.3318,12.3255,7.2477,18.5894,10.3543,19.0119,13.995,31.7399,18.5238,33.7348,19.032,24.4438,11.6043,22.9771,12.5185
2021-11-26,17.3959,15.1239,9.901,14.6982,12.0057,6.9901,18.1202,10.3179,14.208,13.673,31.0809,18.0975,32.523,18.688,23.2166,11.3674,22.457,12.0523
2021-11-29,17.2934,15.1868,10.136,14.7108,11.883,7.0129,18.2419,10.1313,17.1891,13.6784,31.7896,17.7791,32.4684,18.7718,22.8993,11.6764,22.7509,12.1297
2021-11-30,17.2639,15.072,10.3423,14.5346,11.6883,6.9897,17.9525,9.9752,16.4939,13.6577,31.2701,17.4833,31.9178,18.7043,22.0775,11.3327,22.3263,12.0348
2021-12-01,17.1859,15.4356,10.43,14.8936,11.78,6.9196,17.7265,9.6218,17.9218,13.7376,30.8022,17.5532,31.1844,18.8781,21.3772,10.9572,22.0624,12.2253
2021-12-02,17.1534,15.2299,10.6051,14.6868,11.8489,7.0698,18.0534,9.6642,14.7777,14.007,31.0368,17.4425,32.0659,18.7345,21.8935,11.0956,22.375,12.1772
2021-12-03,17.1482,15.1989,10.5767,14.5911,11.8368,7.1139,18.0214,9.9675,14.5083,13.9144,30.5192,17.6138,31.4173,18.6943,22.4778,11.0024,22.1929,12.1697
2021-12-06,17.1595,15.3966,10.6245,14.7559,12.0038,7.216,18.3658,9.8624,19.4343,13.9699,30.7711,17.5496,32.0644,18.947,22.8855,11.1182,22.4513,12.3692
2021-12-07,17.333,15.8817,10.4605,15.167,12.3212,7.2501,18.6213,9.919,18.6771,14.0678,31.7042,17.8803,32.8887,19.16,22.8469,11.1858,22.9142,12.5118
2021-12-08,17.5643,15.8081,10.4311,15.063,12.3209,7.2911,18.6437,9.9041,15.0589,14.1496,31.8093,18.128,33.083,19.3742,23.8248,11.1529,22.978,12.5052
2021-12-09,17.524,15.7737,10.3541,15.0111,12.4795,7.1503,18.6429,9.9618,16.6216,14.2077,31.4071,18.0499,32.3084,19.3604,22.8886,11.1624,22.8292,12.4654
2021-12-10,17.4118,15.7261,10.2779,14.8053,12.3329,7.2512,18.7562,9.8759,16.8534,14.2048,31.7567,17.8734,32.1646,19.3925,23.5085,11.0069,23.0442,12.4554
2021-12-13,17.4561,15.6012,10.0137,14.795,12.3074,7.2251,18.5968,9.5248,15.1348,13.9931,31.2688,17.9933,31.6776,19.2821,23.1242,11.0184,22.8339,12.3093
2021-12-14,17.4389,15.4936,10.0459,14.6393,12.1272,7.186,18.5408,9.1986,14.9417,14.2263,30.9224,17.8593,31.4146,19.0696,22.4411,10.8971,22.6674,12.2664
2021-12-15,17.3138,15.5583,10.1974,14.644,11.9939,7.2317,18.7419,9.3846,14.8203,14.201,31.6648,17.8769,31.9277,19.2338,23.0201,10.7777,23.035,12.1608
2021-12-16,17.2498,15.7433,10.4245,14.7962,12.022,7.2784,18.7294,9.6622,15.6158,14.2718,30.8552,18.2192,31.2823,19.6568,22.98,11.0279,22.8319,12.3339
2021-12-17,17.2786,15.556,10.3251,14.7195,11.8809,7.1911,18.4522,9.5799,15.6227,14.5569,30.7348,17.8913,31.6019,19.5182,22.9806,11.0388,22.5969,12.3448
2021-12-20,17.3205,15.45,10.2116,14.488,11.6547,7.0342,18.2135,8.9905,15.3601,14.3828,30.5566,17.5124,31.8723,19.3378,22.2391,10.9955,22.2719,12.2281
2021-12-21,17.4703,15.659,10.1912,14.6696,11.7684,7.0828,18.5058,9.0062,15.0195,14.5096,31.2569,17.8763,32.7828,19.4555,22.7331,11.2656,22.6683,12.4057
2021-12-22,17.507,15.8548,10.3116,14.8086,11.8383,7.0569,18.6366,8.9587,12.8986,14.5352,31.631,17.9074,33.0758,19.535,22.5316,11.2032,22.9002,12.4799
2021-12-23,17.6196,15.9834,10.318,14.9667,11.8836,7.037,18.7441,9.1915,15.0305,14.6113,31.8823,18.048,33.3733,19.6672,22.3814,11.3462,23.0432,12.5425
2021-12-24,17.6923,15.9582,10.3698,14.9655,11.8989,7.0372,18.7441,9.3028,15.0305,14.7228,31.8825,18.0425,33.373,19.66,22.3814,11.3426,23.0432,12.5408
2021-12-27,17.6896,16.0776,10.3775,15.0457,11.8994,7.0876,18.9274,9.2149,14.9814,14.7632,32.3902,17.9537,33.6728,19.7953,22.9373,11.5151,23.3626,12.5464
2021-12-28,17.6895,16.1658,10.4085,15.1713,11.9287,7.041,18.9782,9.184,14.6044,14.7692,32.2361,18.203,33.4604,19.9534,23.0045,11.4433,23.3404,12.546
2021-12-29,17.9016,16.1273,10.4668,15.0654,11.8299,6.9932,19.0257,9.2702,14.8862,14.698,32.2408,18.1107,33.4289,19.9127,22.6477,11.4189,23.3753,12.6583
2021-12-30,17.9171,16.1482,10.4227,15.0962,11.8422,7.0368,18.9793,9.396,12.86,14.8006,32.1205,18.0393,33.3987,19.8389,23.0569,11.5863,23.3038,12.6263
2021-12-31,17.7552,16.1174,10.4201,15.0941,11.9776,7.0419,18.9476,9.5777,14.8169,14.8093,31.9169,18.0393,33.365,19.8523,23.0569,11.5597,23.2439,12.5991
2022-01-03,17.7564,16.2636,10.3752,15.2246,11.9446,6.9855,19.0895,9.6099,15.1744,14.7215,32.2555,18.0393,33.673,19.9548,22.4427,11.5767,23.3888,12.6114
2022-01-04,18.1292,16.4765,10.4442,15.3573,11.9537,6.9565,19.1874,9.6194,15.1195,14.7532,31.7964,18.3605,33.5966,19.9333,21.9885,11.7935,23.3721,12.8171
2022-01-05,18.0861,16.6048,10.3982,15.4558,11.7392,6.7878,18.9902,9.6154,14.8238,14.7483,30.8037,18.3544,32.4491,19.9469,21.0427,11.9419,22.9171,12.8274
2022-01-06,17.5988,16.3627,10.2494,15.2354,11.8278,6.8234,18.9036,9.6207,14.8107,14.7558,30.7898,17.8249,32.6373,19.7536,20.8996,12.1291,22.8923,12.7527
2022-01-07,17.811,16.2949,10.3554,15.1366,12.0466,6.8997,18.9067,9.5028,14.924,14.7976,30.4535,17.7649,32.2825,19.7552,21.0241,12.2074,22.8016,12.8296
2022-01-10,17.7942,16.0434,10.3885,14.9641,12.1912,6.8443,18.8257,9.4863,15.8253,14.6936,30.4952,17.7649,33.6088,19.4444,20.7525,12.6017,22.7702,12.7624
2022-01-11,17.6987,16.1801,10.5694,15.1506,12.1884,6.9455,18.9405,9.7056,16.0034,14.6946,30.9472,17.7576,33.9447,19.7848,21.1597,12.8694,22.9755,12.8503
2022-01-12,17.833,16.2989,10.7788,15.2194,12.5338,7.0782,18.96,9.9553,16.0787,14.9382,31.0664,18.112,33.6729,19.7338,21.7937,13.2893,23.0263,12.9578
2022-01-13,17.9018,16.2132,10.8985,15.2309,12.5634,7.0609,18.8691,9.8827,16.1215,14.9872,30.2671,17.8456,33.5581,19.6567,21.6392,13.3921,22.808,12.996
2022-01-14,17.7445,16.1125,10.6397,15.0958,12.5403,7.1626,18.7361,9.8253,14.9441,14.9339,30.4844,17.609,33.6303,19.523,21.7944,13.3143,22.7817,12.9606
2022-01-17,17.8082,16.2373,11.3164,15.1518,12.462,7.0451,18.7339,10.0148,14.8669,15.1704,30.4849,17.7261,33.6389,19.9695,17.0697,13.3643,22.7793,12.9803
2022-01-18,17.7979,16.0547,11.7849,14.9914,12.408,7.0599,18.4352,10.0841,14.5717,14.9598,29.6974,17.6899,32.4333,19.8139,16.8507,13.3089,22.3532,12.9075
2022-01-19,17.8268,16.1357,11.7693,15.018,12.4053,7.1445,18.3044,9.978,14.5913,14.8526,29.3798,17.1957,31.8131,19.7988,17.2232,13.4019,22.1209,12.9665
2022-01-20,17.793,16.1864,11.5063,15.0983,12.834,7.2193,18.094,10.0206,14.574,14.7581,29.0448,17.378,31.0901,19.8321,17.8285,13.3173,21.8871,13.0017
2022-01-21,17.3996,15.9273,11.3361,14.8096,12.8411,7.2154,17.8742,10.3738,14.3165,14.5165,28.2393,17.1982,30.5518,19.514,17.8662,13.0797,21.4744,12.791
2022-01-24,17.2994,15.2828,11.3417,14.2406,12.6838,7.0687,18.1039,10.0159,13.3638,14.3077,28.375,17.2286,31.2996,18.7419,17.5164,12.989,21.5665,12.4425
2022-01-25,16.8868,15.3721,11.3696,14.3664,12.4759,7.241,18.044,8.2388,14.4557,14.3371,27.6224,16.9445,30.965,18.5054,18.0379,13.2935,21.2426,12.5678
2022-01-26,16.8934,15.7012,11.3135,14.6591,12.499,7.3228,18.1666,8.9868,14.4413,14.3077,27.7534,16.871,30.4878,18.8389,18.3313,12.8704,21.3034,12.7387
2022-01-27,16.5826,15.6654,11.3049,14.9111,12.2573,7.4129,18.0908,9.383,14.4824,14.1443,27.3579,16.3053,29.5815,18.6884,18.5454,12.1715,21.1948,12.8378
2022-01-28,16.9639,15.5303,11.3706,14.7057,12.1241,7.3663,18.3774,9.3032,17.0361,14.1835,28.1815,16.6044,30.0418,18.5913,18.5202,12.226,21.7019,12.6872
2022-01-31,16.9417,15.6038,11.3509,14.8328,12.2398,7.3902,18.5925,9.1651,17.5434,14.3747,29.1492,16.6835,31.0182,18.7986,18.9345,12.1796,22.1274,12.6802
2022-02-01,17.0336,15.8227,11.3604,14.9647,12.2326,7.4841,18.7369,9.2663,17.8146,14.3118,30.0306,16.7256,31.2665,18.8524,18.8085,12.0216,22.4505,12.8259
2022-02-02,17.2382,15.8572,11.3526,14.9518,12.2333,7.4101,18.8554,9.6879,15.2193,14.3831,30.0486,16.9112,30.9786,16.3749,18.4268,11.9086,22.7258,12.9171
2022-02-03,17.1814,15.6711,11.2549,14.6933,12.2335,7.3961,18.4895,8.7697,14.9623,14.1772,29.0368,16.6481,30.6147,16.2814,18.2952,11.7647,22.2396,12.5767
2022-02-04,17.2998,15.6549,11.1722,14.4387,12.6291,7.434,18.4782,8.7077,14.9356,14.1583,29.4013,16.7529,30.7815,16.1581,18.0755,11.4622,22.494,12.5546
2022-02-07,17.2883,15.7759,11.2538,14.5194,12.632,7.413,18.7739,8.7179,17.3762,14.116,29.3236,16.6683,31.0046,16.2313,17.9344,11.4186,22.449,12.6263
2022-02-08,17.3886,15.7047,11.1724,14.5624,12.5039,7.4992,18.9727,8.9294,17.1363,14.7357,29.7868,17.3412,31.5238,16.1826,17.9055,11.8057,22.6937,12.5095
2022-02-09,17.4876,15.9248,11.0096,14.8572,12.7694,7.5057,19.118,8.9699,16.99,14.8629,30.4062,17.445,32.3251,16.4651,17.983,12.051,23.0515,12.6488
2022-02-10,17.5778,15.536,10.7657,14.85,12.9228,7.5762,17.8205,9.0409,17.0227,14.9077,29.6439,16.6356,32.2243,16.9967,18.0451,11.9873,22.6626,12.8572
2022-02-11,17.4088,15.3313,10.8935,14.7683,12.9123,7.5818,17.5701,9.0624,19.402,15.09,28.7553,16.6365,31.9126,16.8873,17.7523,11.9768,22.2203,12.8324
2022-02-14,17.4529,14.9942,10.826,14.3972,12.729,7.6071,17.4855,8.9514,19.5011,14.8353,28.7851,16.2838,30.7117,16.6035,17.7342,12.0273,22.1419,12.6205
2022-02-15,17.2639,15.2096,10.8729,14.6798,12.6315,7.6265,17.7002,9.0227,11.62,15.0644,29.4645,16.1612,31.4418,16.895,18.134,11.4461,22.5289,12.7739
2022-02-16,17.2481,15.1157,10.9862,14.7473,12.815,7.6151,17.671,9.041,11.9546,15.1983,29.4225,16.4885,31.7286,16.9129,17.7619,11.3535,22.5504,12.7058
2022-02-17,17.0156,14.0748,10.9449,14.9308,12.8571,7.5137,17.3505,8.8383,11.8754,15.0393,28.5524,16.3594,31.6468,18.3123,17.4805,11.2563,22.1088,12.4502
2022-02-18,16.8523,14.0098,10.8785,14.7074,12.615,7.4616,17.2372,8.8394,11.8049,14.9163,28.2309,16.3022,31.2198,18.2391,17.3307,11.1919,21.9541,12.3909
2022-02-21,16.8439,13.7038,10.8936,14.4013,12.537,7.3728,17.2436,8.7948,11.8915,14.8531,28.2313,16.1637,31.1701,18.0879,16.8358,11.2305,21.96,12.3436
2022-02-22,16.6416,13.6674,10.9255,14.3505,12.2467,7.3799,16.9972,8.6782,11.9458,13.4956,27.9751,15.9166,29.4306,18.1682,17.2631,11.058,19.2588,12.3922
2022-02-23,15.8896,13.636,11.0542,14.226,12.3186,7.4007,16.7625,8.4825,11.9077,13.1884,27.225,15.907,29.4512,18.1522,17.0305,11.0617,18.905,12.3378
2022-02-24,15.3755,13.0521,10.8817,14.6457,11.8938,6.995,16.8166,8.5288,11.5639,13.1905,28.1627,15.6311,27.632,17.6398,18.1812,10.9353,19.2006,11.8943
2022-02-25,15.3954,13.4953,10.6576,15.3174,11.8402,7.0921,17.2408,8.6987,11.4639,13.5127,28.595,15.953,28.6049,18.1609,17.402,11.0367,19.6296,12.3248
2022-02-28,15.5867,13.2746,10.7624,15.2051,11.8336,7.0928,17.153,7.9866,11.4639,13.7531,28.8462,15.9287,22.6397,18.2526,17.4233,11.1491,19.5715,12.3055
2022-03-01,15.7251,12.7212,5.2689,12.5226,11.858,7.0928,16.8514,7.8174,12.114,13.6873,28.4113,16.1336,22.3477,18.0616,17.4233,11.3608,19.2617,12.1527
2022-03-02,15.7593,12.903,10.6639,12.5955,11.6757,7.2196,17.1463,7.9001,12.4278,13.7297,28.9009,15.8271,22.9868,18.0625,17.5359,11.4108,19.6213,12.4792
2022-03-03,15.8196,12.658,10.8691,12.3143,11.7476,7.2191,17.0967,9.4205,11.0588,13.7553,24.3906,15.9526,22.6958,17.7798,17.7054,11.5033,19.5123,11.7165
2022-03-04,15.7227,11.9828,10.9235,11.7693,11.4542,7.1767,17.0083,9.5228,10.8121,13.6829,24.0389,15.5455,22.3806,17.2251,17.1366,11.6862,19.3577,11.2745
2022-03-07,15.5612,11.7711,10.8148,11.5551,11.0106,6.9963,16.5983,9.421,10.5453,13.3718,23.155,15.0713,21.8109,17.035,16.4143,11.4734,18.7737,11.1764
2022-03-08,15.3802,11.7291,10.7938,11.5582,10.8597,6.9854,16.501,9.323,10.4023,13.6315,23.073,14.8182,21.8896,16.7707,17.3653,11.365,18.6402,11.1588
2022-03-09,15.5592,12.5802,10.7066,12.4776,10.7945,8.2771,16.8168,9.4661,10.3086,13.7699,23.9006,14.7844,22.4824,17.4639,17.8694,11.4386,19.1155,11.5065
2022-03-10,15.555,12.1853,10.7466,12.1098,10.9767,8.1971,16.7366,9.4074,10.563,13.6074,23.6425,15.4668,22.4383,17.2867,17.8666,11.4159,18.9931,11.265
2022-03-11,15.3741,12.2988,10.7828,12.2963,10.7988,8.0668,16.5965,9.4343,10.1849,13.5833,23.1402,15.1384,21.9075,17.4378,17.3519,11.4102,18.7197,11.3372
2022-03-14,15.3904,12.4928,10.5697,12.5524,10.2674,7.7961,16.6094,9.3531,9.6673,13.4498,22.7066,15.221,21.2889,17.7824,18.8758,11.2417,18.5578,11.3357
2022-03-15,15.2762,12.4848,10.5999,12.547,9.6805,7.7164,16.9151,9.4467,9.5374,13.5031,23.373,15.2369,21.5552,17.746,19.1451,11.1835,18.9452,11.3251
2022-03-16,15.4399,12.9532,10.6412,13.0378,10.5651,7.862,17.1875,9.5992,10.0172,13.7097,24.2442,15.4877,22.2612,18.0828,18.7038,11.3175,19.3726,11.5116
2022-03-17,15.6187,13.0295,10.8247,12.9701,11.0523,8.0026,17.395,9.8608,10.2407,14.0043,24.5121,16.0088,22.6228,18.3923,14.8392,11.2644,19.6076,11.6418
2022-03-18,15.724,13.0288,10.8018,12.9763,11.0033,8.0853,17.541,9.989,10.1792,14.293,25.0383,16.0661,22.8573,18.5971,15.3431,11.3253,19.8251,11.6765
2022-03-21,15.9428,12.8926,10.8018,12.5878,10.9161,8.1468,17.4218,10.1657,10.2816,14.3037,25.0174,16.0614,23.0594,18.4034,15.3628,11.3552,19.7453,11.7825
2022-03-22,16.0898,13.041,10.8074,12.6911,11.3631,8.2291,17.553,9.857,10.3262,14.3687,25.5177,16.2978,23.2518,18.4544,15.7586,11.3757,19.9797,11.8408
2022-03-23,16.1753,12.8577,9.2596,12.5196,11.6718,8.2414,17.3169,9.5648,10.3171,14.277,25.1568,16.7634,22.839,18.3184,15.9353,11.386,19.7176,11.7553
2022-03-24,16.2334,12.7949,9.2347,12.5122,11.5915,8.2092,17.4936,9.8391,10.3356,14.4754,25.7136,16.8101,23.0952,18.3755,16.3737,11.2642,20.0025,11.7
2022-03-25,16.2572,12.796,9.3343,12.5382,10.3684,8.197,17.5785,9.8661,10.6403,14.3727,25.6935,16.8315,23.1195,18.3648,16.769,11.37,20.099,11.6488
2022-03-28,16.2526,12.895,9.2849,12.6493,10.5356,8.199,17.6421,9.8188,10.2185,14.4289,26.1046,16.709,23.1068,18.4077,16.9165,11.1569,20.2442,11.6106
2022-03-29,16.3358,13.2864,9.287,13.0051,10.6569,8.2839,17.8101,9.772,10.0585,14.5409,26.5349,16.8797,23.7163,18.6858,17.3045,11.0839,20.4792,11.6717
2022-03-30,16.4515,13.2205,9.359,12.8141,10.7769,8.304,17.7658,9.751,10.0855,14.4787,26.2404,16.7274,23.2669,18.6612,17.1055,11.0495,20.346,11.7348
